x	y	cut_x	y_label_idx
告诉我大后天是个什么节日	Calendar-Query	告诉 我 大后天 是 个 什么 节日	2
能查一下2018年父亲节是周几吗	Calendar-Query	能查 一下 2018 年 父亲节 是 周 几 吗	2
能不能现在马上打开日历查看农历的七月初五和农历七月初七哪天是乞巧节呢	Calendar-Query	能 不能 现在 马上 打开 日历 查看 农历 的 七月 初五 和 农历 七月 初七 哪天 是 乞巧 节 呢	2
悄悄告诉我农历的3月初五和农历3月初六哪天是星期四呢	Calendar-Query	悄悄 告诉 我 农历 的 3 月 初五 和 农历 3 月 初六 哪天 是 星期四 呢	2
7月23号是农历几月几日	Calendar-Query	7 月 23 号 是 农历 几月 几日	2
明天是星期几	Calendar-Query	明天 是 星期 几	2
帮我查查建军节是农历9月初1吗	Calendar-Query	帮 我 查查 建军节 是 农历 9 月初 1 吗	2
8月1号是星期几	Calendar-Query	8 月 1 号 是 星期 几	2
问下你知道建党节是星期几吗	Calendar-Query	问下 你 知道 建党 节是 星期 几 吗	2
你赶快查查大前天是星期几	Calendar-Query	你 赶快 查查 大前天 是 星期 几	2
请问今天是星期几	Calendar-Query	请问 今天 是 星期 几	2
过一会告诉我4月5日是星期几	Calendar-Query	过 一会 告诉 我 4 月 5 日 是 星期 几	2
建军节是几月几号？	Calendar-Query	建军节 是 几月 几号 ？	2
回答我星期日是哪天啊	Calendar-Query	回答 我 星期日 是 哪天 啊	2
农历的几月几号是端午节啊	Calendar-Query	农历 的 几月 几号 是 端午节 啊	2
马上查查星期五是今天吗	Calendar-Query	马上 查查 星期五 是 今天 吗	2
明年的情人节是周几	Calendar-Query	明年 的 情人节 是 周几	2
现在马上告诉我几月几号是这个礼拜日	Calendar-Query	现在 马上 告诉 我 几月 几号 是 这个 礼拜日	2
查看一下5月1日是阴历多少啊	Calendar-Query	查看 一下 5 月 1 日 是 阴历 多少 啊	2
能否帮我看一看12月18日是农历10月初5还是10月初6呢	Calendar-Query	能否 帮 我 看一看 12 月 18 日 是 农历 10 月初 5 还是 10 月初 6 呢	2
几月几号是关门节	Calendar-Query	几月 几号 是 关门 节	2
我需要知道星期一是多少号呢	Calendar-Query	我 需要 知道 星期一 是 多少 号 呢	2
缅甸的独立日是周几	Calendar-Query	缅甸 的 独立 日 是 周几	2
明天是星期五吗	Calendar-Query	明天 是 星期五 吗	2
告诉我昨天到底是星期几	Calendar-Query	告诉 我 昨天 到底 是 星期 几	2
下个月多少号是中秋节	Calendar-Query	下个月 多少 号 是 中秋节	2
今年的国庆节是星期几	Calendar-Query	今年 的 国庆节 是 星期 几	2
阴历的6月初3是礼拜3还是礼拜4	Calendar-Query	阴历 的 6 月初 3 是 礼拜 3 还是 礼拜 4	2
下星期五是端午节吗？	Calendar-Query	下 星期五 是 端午节 吗 ？	2
端午节农历多少号	Calendar-Query	端午节 农历 多少 号	2
三月初二是几号啊	Calendar-Query	三月初 二是 几号 啊	2
拜托就查查端午节是不是星期一	Calendar-Query	拜托 就 查查 端午节 是不是 星期一	2
今年的立夏是几月几号	Calendar-Query	今年 的 立夏是 几月 几号	2
马上搜一下11月1日是什么节日	Calendar-Query	马上 搜 一下 11 月 1 日 是 什么 节日	2
今天的日期是多少	Calendar-Query	今天 的 日期 是 多少	2
帮我查一下今年的元旦是周几	Calendar-Query	帮 我查 一下 今年 的 元旦 是 周几	2
哪天是中元节	Calendar-Query	哪天 是 中元节	2
给我看看星期二是农历几月几号呀	Calendar-Query	给 我 看看 星期二 是 农历 几月 几号 呀	2
8月5日是星期几	Calendar-Query	8 月 5 日 是 星期 几	2
植树节是今年的什么时候	Calendar-Query	植树节 是 今年 的 什么 时候	2
赶紧查查前天是哪个节日呢	Calendar-Query	赶紧 查查 前天 是 哪个 节日 呢	2
星期几是圣帕特里克节	Calendar-Query	星期 几是 圣帕特里克 节	2
帮我查看一下中秋节是不是星期3	Calendar-Query	帮 我 查看 一下 中秋节 是不是 星期 3	2
速度看一看青年节是不是星期一	Calendar-Query	速度 看一看 青年节 是不是 星期一	2
你现在能不能告诉我国庆节是几月几号啊	Calendar-Query	你 现在 能 不能 告诉 我 国庆节 是 几月 几号 啊	2
帮我看看大后天是星期几	Calendar-Query	帮 我 看看 大后天 是 星期 几	2
立即查找我国传统节日端午节是农历多少号啊	Calendar-Query	立即 查找 我国 传统节日 端午节 是 农历 多少 号 啊	2
农历几月几日是春节	Calendar-Query	农历 几月 几日 是 春节	2
农历什么时候是诺鲁孜节	Calendar-Query	农历 什么 时候 是 诺鲁孜节	2
花朝节是星期几	Calendar-Query	花朝节 是 星期 几	2
明年的除夕是星期几	Calendar-Query	明年 的 除夕 是 星期 几	2
祭敖包是星期几	Calendar-Query	祭 敖包 是 星期 几	2
圣诞节是什么时候	Calendar-Query	圣诞节 是 什么 时候	2
请帮我查询国庆节是10月几号	Calendar-Query	请 帮 我 查询 国庆节 是 10 月 几号	2
告诉我端午节是农历几月几日	Calendar-Query	告诉 我 端午节 是 农历 几月 几日	2
今年中秋节是什么时候啊	Calendar-Query	今年 中秋节 是 什么 时候 啊	2
农历的哪天是圣瓦伦丁节	Calendar-Query	农历 的 哪天 是 圣 瓦伦丁 节	2
建军节是什么时候	Calendar-Query	建军节 是 什么 时候	2
今年的国庆节是周几请立即告诉我	Calendar-Query	今年 的 国庆节 是 周几请 立即 告诉 我	2
看一看建党节是星期几	Calendar-Query	看一看 建党 节是 星期 几	2
忏悔节是星期几	Calendar-Query	忏悔 节是 星期 几	2
4月27号是星期几	Calendar-Query	4 月 27 号 是 星期 几	2
帮我查看中国传统节日春节是农历多少号啊	Calendar-Query	帮 我 查看 中国 传统节日 春节 是 农历 多少 号 啊	2
帮我看一下惊蛰是星期几	Calendar-Query	帮 我 看 一下 惊蛰 是 星期 几	2
后天是周六么	Calendar-Query	后天 是 周六 么	2
农历的9月12是几月几号	Calendar-Query	农历 的 9 月 12 是 几月 几号	2
告诉我明天是什么节假日吗	Calendar-Query	告诉 我 明天 是 什么 节假日 吗	2
今天是星期几啊	Calendar-Query	今天 是 星期 几 啊	2
除夕在几月几号呀	Calendar-Query	除夕 在 几月 几号 呀	2
快点查询农历5月12是7月3日还是7月4日啊	Calendar-Query	快点 查询 农历 5 月 12 是 7 月 3 日 还是 7 月 4 日 啊	2
帮忙查下日历大后天究竟是礼拜几呢	Calendar-Query	帮忙 查下 日历 大后天 究竟 是 礼拜 几 呢	2
母亲节是在今年的几月几号？	Calendar-Query	母亲节 是 在 今年 的 几月 几号 ？	2
查询6月1日是劳动节还是儿童节啊	Calendar-Query	查询 6 月 1 日 是 劳动节 还是 儿童节 啊	2
我需要快点查查7月5日是星期几	Calendar-Query	我 需要 快点 查查 7 月 5 日 是 星期 几	2
我想知道清明节是星期几	Calendar-Query	我 想 知道 清明节 是 星期 几	2
今年的周几是火把节	Calendar-Query	今年 的 周几是 火把节	2
明年的宋干节是几月几号	Calendar-Query	明年 的 宋干节 是 几月 几号	2
查下日历今天是哪个节假日	Calendar-Query	查下 日历 今天 是 哪个 节假日	2
火把节是什么时候	Calendar-Query	火把节 是 什么 时候	2
查一下6月24日是星期几	Calendar-Query	查 一下 6 月 24 日 是 星期 几	2
是否可以帮我查看一下建党节是7月1日吗	Calendar-Query	是否 可以 帮 我 查看 一下 建党 节是 7 月 1 日 吗	2
今年的成人节是什么时候	Calendar-Query	今年 的 成人节 是 什么 时候	2
什么时候高考啊，那天是初几	Calendar-Query	什么 时候 高考 啊 ， 那天 是 初 几	2
告诉我什么时候是寒衣节	Calendar-Query	告诉 我 什么 时候 是 寒衣 节	2
5月20号是星期几	Calendar-Query	5 月 20 号 是 星期 几	2
我想知道下星期三是几月几日	Calendar-Query	我 想 知道 下 星期三 是 几月 几日	2
今年的花山节是农历的哪天	Calendar-Query	今年 的 花山 节是 农历 的 哪天	2
12月24日是什么节日	Calendar-Query	12 月 24 日 是 什么 节日	2
告诉我知道农历的几月几号是元宵节啊	Calendar-Query	告诉 我 知道 农历 的 几月 几号 是 元宵节 啊	2
能否快点查查10月19日是阴历多少	Calendar-Query	能否 快点 查查 10 月 19 日 是 阴历 多少	2
帮我看看明年中秋节是什么时候	Calendar-Query	帮 我 看看 明年 中秋节 是 什么 时候	2
查下劳动节是农历几号	Calendar-Query	查下 劳动节 是 农历 几号	2
帮我看看6月19日是农历几月几号	Calendar-Query	帮 我 看看 6 月 19 日 是 农历 几月 几号	2
清明节是几月几号	Calendar-Query	清明节 是 几月 几号	2
看眼上个月29号是星期几	Calendar-Query	看眼 上个月 29 号 是 星期 几	2
今年的诺鲁孜节是什么时候	Calendar-Query	今年 的 诺鲁孜节 是 什么 时候	2
周五是中秋吗	Calendar-Query	周五 是 中秋 吗	2
告诉我昨天是周几	Calendar-Query	告诉 我 昨天 是 周几	2
星期几是蔵历元旦	Calendar-Query	星期 几是 蔵 历 元旦	2
现在我要查看阴历9月10是阳历几号	Calendar-Query	现在 我要 查看 阴历 9 月 10 是 阳历 几号	2
给我查一查今年的国庆节是星期5吗	Calendar-Query	给 我查 一查 今年 的 国庆节 是 星期 5 吗	2
农历的哪天是新米节	Calendar-Query	农历 的 哪天 是 新米节	2
立即回答我星期二是几号呢	Calendar-Query	立即 回答 我 星期二 是 几号 呢	2
周几是开斋节	Calendar-Query	周几是 开斋节	2
搜索下中国的阴历2月初2是什么节日呢	Calendar-Query	搜索 下 中国 的 阴历 2 月初 2 是 什么 节日 呢	2
后天是礼拜几了	Calendar-Query	后天 是 礼拜 几了	2
今年的敬老节是几月几号	Calendar-Query	今年 的 敬老 节是 几月 几号	2
查下查下中国传统节日元宵节是多少号啊	Calendar-Query	查下查 下 中国 传统节日 元宵节 是 多少 号 啊	2
快速查询几月几号是劳动节	Calendar-Query	快速 查询 几月 几号 是 劳动节	2
立刻请你告诉我知道中秋节到底是不是星期二	Calendar-Query	立刻 请 你 告诉 我 知道 中秋节 到底 是不是 星期二	2
端午节是农历的哪天	Calendar-Query	端午节 是 农历 的 哪天	2
我很想知道中秋节是农历几号	Calendar-Query	我 很 想 知道 中秋节 是 农历 几号	2
查下看看我们中国传统节日元宵节是农历多少号啊	Calendar-Query	查下 看看 我们 中国 传统节日 元宵节 是 农历 多少 号 啊	2
平安夜那天是农历几月份	Calendar-Query	平安夜 那天 是 农历 几月份	2
5月的几号是母亲节	Calendar-Query	5 月 的 几号 是 母亲节	2
教师节是农历的哪天	Calendar-Query	教师节 是 农历 的 哪天	2
春节是在哪个月	Calendar-Query	春节 是 在 哪个 月	2
马上查查星期四是农历多少号呀	Calendar-Query	马上 查查 星期四 是 农历 多少 号 呀	2
什么时候是仲夏节	Calendar-Query	什么 时候 是 仲夏 节	2
10天后是几月几日	Calendar-Query	10 天后 是 几月 几日	2
马上查查1月1日是阴历多少	Calendar-Query	马上 查查 1 月 1 日 是 阴历 多少	2
请帮我运算一下十五号是星期几	Calendar-Query	请 帮 我 运算 一下 十五号 是 星期 几	2
惊蛰是几月几号	Calendar-Query	惊蛰 是 几月 几号	2
查询一下今天是几月几号	Calendar-Query	查询 一下 今天 是 几月 几号	2
去年的5月1号是星期几	Calendar-Query	去年 的 5 月 1 号 是 星期 几	2
查下日历昨天是几号呀	Calendar-Query	查下 日历 昨天 是 几号 呀	2
感恩节是11月的第四个星期四吗？	Calendar-Query	感恩节 是 11 月 的 第四个 星期四 吗 ？	2
现在看一下日历，星期几是国庆节	Calendar-Query	现在 看 一下 日历 ， 星期 几是 国庆节	2
开天节是几月几号	Calendar-Query	开天节 是 几月 几号	2
教师节是什么时候	Calendar-Query	教师节 是 什么 时候	2
青年节是星期几啊	Calendar-Query	青年节 是 星期 几 啊	2
农历2月23是清明节吗？	Calendar-Query	农历 2 月 23 是 清明节 吗 ？	2
元宵节是几月几日？	Calendar-Query	元宵节 是 几月 几日 ？	2
寒食节是每年的几月几号？	Calendar-Query	寒食节 是 每年 的 几月 几号 ？	2
快查看一下8月7日是星期几	Calendar-Query	快 查看 一下 8 月 7 日 是 星期 几	2
农历的祖鲁节是什么时候	Calendar-Query	农历 的 祖鲁 节是 什么 时候	2
快点看看中国传统节日清明节是哪一天啊	Calendar-Query	快点 看看 中国 传统节日 清明节 是 哪一天 啊	2
明天的农历是多少啊	Calendar-Query	明天 的 农历 是 多少 啊	2
西班牙的西红柿大战是星期几	Calendar-Query	西班牙 的 西红柿 大战 是 星期 几	2
赶紧帮我看看后天是个什么节	Calendar-Query	赶紧 帮 我 看看 后天 是 个 什么 节	2
查下日历今天是礼拜几呀	Calendar-Query	查下 日历 今天 是 礼拜 几呀	2
12月27是几号	Calendar-Query	12 月 27 是 几号	2
我要查看农历5月5是什么节日	Calendar-Query	我要 查看 农历 5 月 5 是 什么 节日	2
夏至出现在什么时候	Calendar-Query	夏至 出现 在 什么 时候	2
帮我查一下这周日是7月几号	Calendar-Query	帮 我查 一下 这 周日 是 7 月 几号	2
查下日历大后天应该是多少号啊	Calendar-Query	查下 日历 大后天 应该 是 多少 号 啊	2
几月几号是南瓜节	Calendar-Query	几月 几号 是 南瓜 节	2
周几是国庆节	Calendar-Query	周几是 国庆节	2
告诉他中国的阴历8月15是什么节日呢	Calendar-Query	告诉 他 中国 的 阴历 8 月 15 是 什么 节日 呢	2
查查后天是礼拜几了	Calendar-Query	查查 后天 是 礼拜 几了	2
儿童节是农历的什么时候	Calendar-Query	儿童节 是 农历 的 什么 时候	2
赶紧查询一下几月几号是农历的11月9日	Calendar-Query	赶紧 查询 一下 几月 几号 是 农历 的 11 月 9 日	2
三月节是周几	Calendar-Query	三月 节是 周几	2
今年立夏是啥时候呀	Calendar-Query	今年 立夏是 啥时候 呀	2
给他查下八月一日和六月一日哪个是儿童节	Calendar-Query	给 他 查下 八月 一日 和 六月 一日 哪个 是 儿童节	2
帮我查查中秋节是星期几	Calendar-Query	帮 我 查查 中秋节 是 星期 几	2
10分钟后告诉我什么节日是11月11日啊	Calendar-Query	10 分钟 后 告诉 我 什么 节日 是 11 月 11 日 啊	2
快点告诉我大后天究竟是礼拜几呢	Calendar-Query	快点 告诉 我 大后天 究竟 是 礼拜 几 呢	2
今年的小满是几月几号	Calendar-Query	今年 的 小满 是 几月 几号	2
农历3月12和农历3月13哪天是5月2号呢	Calendar-Query	农历 3 月 12 和 农历 3 月 13 哪天 是 5 月 2 号 呢	2
蚂拐节是星期几	Calendar-Query	蚂拐节 是 星期 几	2
国庆节的农历是什么时候	Calendar-Query	国庆节 的 农历 是 什么 时候	2
查一下2019年清明节是星期几	Calendar-Query	查 一下 2019 年 清明节 是 星期 几	2
今年的新米节是什么时候	Calendar-Query	今年 的 新米节 是 什么 时候	2
告诉我前天的农历是多少号	Calendar-Query	告诉 我 前天 的 农历 是 多少 号	2
今年什么时候是龙船节	Calendar-Query	今年 什么 时候 是 龙船 节	2
大后天应该是多少号啊	Calendar-Query	大后天 应该 是 多少 号 啊	2
能查询哪个节日是农历的正月十五吗	Calendar-Query	能 查询 哪个 节日 是 农历 的 正月十五 吗	2
查查大前天是什么节日啊	Calendar-Query	查查 大前天 是 什么 节日 啊	2
去年的端午节是什么时候	Calendar-Query	去年 的 端午节 是 什么 时候	2
大后天究竟是礼拜几呢	Calendar-Query	大后天 究竟 是 礼拜 几 呢	2
今年的10月1日是周几	Calendar-Query	今年 的 10 月 1 日 是 周几	2
12月29号是星期几	Calendar-Query	12 月 29 号 是 星期 几	2
帮我搜搜去年的中秋节是8月1日吗	Calendar-Query	帮 我 搜 搜 去年 的 中秋节 是 8 月 1 日 吗	2
天穿节是几月几号	Calendar-Query	天穿 节 是 几月 几号	2
查找7月1日是什么节日	Calendar-Query	查找 7 月 1 日 是 什么 节日	2
马上查查中国的阴历5月2日是星期几呢	Calendar-Query	马上 查查 中国 的 阴历 5 月 2 日 是 星期 几 呢	2
看一下这周四是不是农历初八	Calendar-Query	看 一下 这 周四 是不是 农历 初八	2
5月18号是农历的几号	Calendar-Query	5 月 18 号 是 农历 的 几号	2
星期几是虫王节	Calendar-Query	星期 几是 虫 王节	2
5月1日是劳动节还是儿童节啊	Calendar-Query	5 月 1 日 是 劳动节 还是 儿童节 啊	2
几月几号是萝卜节	Calendar-Query	几月 几号 是 萝卜 节	2
圣纪节的农历是什么时候	Calendar-Query	圣纪节 的 农历 是 什么 时候	2
儿童节是周几呀	Calendar-Query	儿童节 是 周几呀	2
星期几是愚人节	Calendar-Query	星期 几是 愚人节	2
帮我查查国庆节是星期几	Calendar-Query	帮 我 查查 国庆节 是 星期 几	2
农历的五月初五和农历五月初六哪天是端午节呢	Calendar-Query	农历 的 五月 初五 和 农历 五月 初六 哪天 是 端午节 呢	2
元旦是几月几日	Calendar-Query	元旦 是 几月 几日	2
我想要知道礼拜几是7月的12日	Calendar-Query	我 想要 知道 礼拜 几是 7 月 的 12 日	2
我真的好想知道劳动节是几月几号	Calendar-Query	我 真的 好 想 知道 劳动节 是 几月 几号	2
七夕节是农历几月几号？	Calendar-Query	七夕节 是 农历 几月 几号 ？	2
请帮我查询劳动节是农历多少呀	Calendar-Query	请 帮 我 查询 劳动节 是 农历 多少 呀	2
知道大前天是农历多少吗	Calendar-Query	知道 大前天 是 农历 多少 吗	2
农历的5月16是周几	Calendar-Query	农历 的 5 月 16 是 周几	2
请告诉我8月1号是农历的几号	Calendar-Query	请 告诉 我 8 月 1 号 是 农历 的 几号	2
上元节是周几	Calendar-Query	上元节 是 周几	2
告诉我星期五是什么节日呢	Calendar-Query	告诉 我 星期五 是 什么 节日 呢	2
15号出账单，那天礼拜几	Calendar-Query	15 号 出 账单 ， 那天 礼拜 几	2
查查今天的农历是几月初几	Calendar-Query	查查 今天 的 农历 是 几 月初 几	2
农历的清明节是什么时候	Calendar-Query	农历 的 清明节 是 什么 时候	2
愚人节是星期几	Calendar-Query	愚人节 是 星期 几	2
现在告诉我10月10日是什么节日	Calendar-Query	现在 告诉 我 10 月 10 日 是 什么 节日	2
命令你立即查查昨天到底是礼拜几	Calendar-Query	命令 你 立即 查查 昨天 到底 是 礼拜 几	2
立即说说中国的阴历9月20是哪一天呢	Calendar-Query	立即 说 说 中国 的 阴历 9 月 20 是 哪一天 呢	2
明年情人节是星期几	Calendar-Query	明年 情人节 是 星期 几	2
农历的什么时候是荔枝节	Calendar-Query	农历 的 什么 时候 是 荔枝 节	2
我想知道后天的农历是几号	Calendar-Query	我 想 知道 后天 的 农历 是 几号	2
是否可以看一看星期几是农历的5月初9	Calendar-Query	是否 可以 看一看 星期 几是 农历 的 5 月初 9	2
快点打开日历查看一下农历的蜡月十五和农历蜡月十六哪天是星期一啊	Calendar-Query	快点 打开 日历 查看 一下 农历 的 蜡 月 十五 和 农历 蜡月 十六 哪天 是 星期一 啊	2
查下日历大后天是个什么节日	Calendar-Query	查下 日历 大后天 是 个 什么 节日	2
赶紧告诉我星期几是农历的8月初2	Calendar-Query	赶紧 告诉 我 星期 几是 农历 的 8 月初 2	2
4月9号是农历的哪天	Calendar-Query	4 月 9 号 是 农历 的 哪天	2
请问国庆节是什么时候	Calendar-Query	请问 国庆节 是 什么 时候	2
冬至是星期几	Calendar-Query	冬至 是 星期 几	2
你查询一下农历12月1是礼拜几	Calendar-Query	你 查询 一下 农历 12 月 1 是 礼拜 几	2
麻烦给我查查农历8月15是什么节日	Calendar-Query	麻烦 给 我 查查 农历 8 月 15 是 什么 节日	2
南瓜节是什么时候	Calendar-Query	南瓜 节是 什么 时候	2
马上帮我查查昨天是几号呀	Calendar-Query	马上 帮 我 查查 昨天 是 几号 呀	2
快速的告诉我大后天是农历几月初几	Calendar-Query	快速 的 告诉 我 大后天 是 农历 几 月初 几	2
查询一下8月19日是农历7月初4还是7月初5呢	Calendar-Query	查询 一下 8 月 19 日 是 农历 7 月初 4 还是 7 月初 5 呢	2
七夕节是下个月的星期几	Calendar-Query	七夕节 是 下个月 的 星期 几	2
中元节是几月几号	Calendar-Query	中元节 是 几月 几号	2
立刻报一下中国的阴历正月15是什么节日呢	Calendar-Query	立刻 报 一下 中国 的 阴历 正月 15 是 什么 节日 呢	2
立刻查查4月1日是什么节日	Calendar-Query	立刻 查查 4 月 1 日 是 什么 节日	2
快点查一下星期五是什么节日呢	Calendar-Query	快点 查 一下 星期五 是 什么 节日 呢	2
今年的哪天是建军节	Calendar-Query	今年 的 哪天 是 建军节	2
2月是农历几月	Calendar-Query	2 月 是 农历 几月	2
中元节是这个月的周几	Calendar-Query	中元节 是 这个 月 的 周几	2
能否查询5月10日和5月9日哪天是星期三	Calendar-Query	能否 查询 5 月 10 日 和 5 月 9 日 哪天 是 星期三	2
我就想查询一下周日是建军节吗	Calendar-Query	我 就 想 查询 一 下周日 是 建军节 吗	2
父亲节在今年的几月几号呢	Calendar-Query	父亲节 在 今年 的 几月 几号 呢	2
去年什么时候是感恩节	Calendar-Query	去年 什么 时候 是 感恩节	2
农历的五月初五是端午节还是重阳节	Calendar-Query	农历 的 五月 初五 是 端午节 还是 重阳节	2
请帮我看看下星期三是几月几号	Calendar-Query	请 帮 我 看看 下 星期三 是 几月 几号	2
告诉我明天的日历表是多少号	Calendar-Query	告诉 我 明天 的 日历表 是 多少 号	2
上周4是多少号	Calendar-Query	上周 4 是 多少 号	2
查查大后天是农历几月初几呢	Calendar-Query	查查 大后天 是 农历 几 月初 几 呢	2
搜索一下2019年的端午节是几月几号	Calendar-Query	搜索 一下 2019 年 的 端午节 是 几月 几号	2
今年的元旦是农历的什么时候	Calendar-Query	今年 的 元旦 是 农历 的 什么 时候	2
今年的立夏是星期几	Calendar-Query	今年 的 立夏是 星期 几	2
说一说几月几号是农历的11月5日	Calendar-Query	说一说 几月 几号 是 农历 的 11 月 5 日	2
星期几是宰牲节	Calendar-Query	星期 几是 宰牲节	2
下周二是几月几号呀	Calendar-Query	下周二 是 几月 几号 呀	2
去年的泼水节是什么时候	Calendar-Query	去年 的 泼水节 是 什么 时候	2
我需要知道几月几号是农历的10月初九	Calendar-Query	我 需要 知道 几月 几号 是 农历 的 10 月 初九	2
快看一看建军节是多少号	Calendar-Query	快 看一看 建军节 是 多少 号	2
可以算一下10号我生日是周几吗	Calendar-Query	可以 算 一下 10 号 我 生日 是 周 几 吗	2
少女节是星期几	Calendar-Query	少女 节是 星期 几	2
那达慕是什么时候	Calendar-Query	那达慕 是 什么 时候	2
五月一日和六月一日哪个是儿童节	Calendar-Query	五月 一日 和 六月 一日 哪个 是 儿童节	2
我想知道护士节是几月几号	Calendar-Query	我 想 知道 护士节 是 几月 几号	2
查询中国的阴历七月初七是什么节日呢	Calendar-Query	查询 中国 的 阴历 七月 初七 是 什么 节日 呢	2
哪天是中和节	Calendar-Query	哪天 是 中和节	2
农历的哪天是关门节	Calendar-Query	农历 的 哪天 是 关门 节	2
今年的七夕是几月几号	Calendar-Query	今年 的 七夕 是 几月 几号	2
帮我查一下今年的圣诞节是几月几号	Calendar-Query	帮 我查 一下 今年 的 圣诞节 是 几月 几号	2
帮我查看一下大后天是农历2月初几啊	Calendar-Query	帮 我 查看 一下 大后天 是 农历 2 月初 几 啊	2
告诉我今天是礼拜几呀	Calendar-Query	告诉 我 今天 是 礼拜 几呀	2
今年的感恩节是农历的哪天	Calendar-Query	今年 的 感恩节 是 农历 的 哪天	2
能不能告诉我五月十五号是农历多少	Calendar-Query	能 不能 告诉 我 五月 十五号 是 农历 多少	2
7月13号是农历的哪天	Calendar-Query	7 月 13 号 是 农历 的 哪天	2
农历的7月7是什么节	Calendar-Query	农历 的 7 月 7 是 什么 节	2
农历的11月有哪个节日	Calendar-Query	农历 的 11 月 有 哪个 节日	2
10月1号是什么节	Calendar-Query	10 月 1 号 是 什么 节	2
腊八节是几月几号	Calendar-Query	腊八节 是 几月 几号	2
我想看看元宵节是周几	Calendar-Query	我 想 看看 元宵节 是 周几	2
加拿大土拨鼠节是星期几	Calendar-Query	加拿大 土拨鼠 节是 星期 几	2
农历的苗年是什么时候	Calendar-Query	农历 的 苗年 是 什么 时候	2
农历的哪天是蔵历元旦	Calendar-Query	农历 的 哪天 是 蔵 历 元旦	2
快查询农历的二月初五和农历三月初六哪天是星期一呢	Calendar-Query	快 查询 农历 的 二月 初五 和 农历 三月初 六 哪天 是 星期一 呢	2
立刻告诉我一下农历的几月几号是春节啊	Calendar-Query	立刻 告诉 我 一下 农历 的 几月 几号 是 春节 啊	2
能告诉我正月十五是星期几吗	Calendar-Query	能 告诉 我 正月十五 是 星期 几 吗	2
11月27号是星期几	Calendar-Query	11 月 27 号 是 星期 几	2
这个月17号是周几	Calendar-Query	这个 月 17 号 是 周几	2
去年的今天是几月几号	Calendar-Query	去年 的 今天 是 几月 几号	2
今年的立秋是周几	Calendar-Query	今年 的 立秋是 周几	2
是不是现在就能告诉我农历5月12和农历5月13哪天是7月2号呀	Calendar-Query	是不是 现在 就 能 告诉 我 农历 5 月 12 和 农历 5 月 13 哪天 是 7 月 2 号 呀	2
开斋节是星期几	Calendar-Query	开斋节 是 星期 几	2
韩国的光复节是几月几号	Calendar-Query	韩国 的 光复节 是 几月 几号	2
看一看清明节农历多少	Calendar-Query	看一看 清明节 农历 多少	2
几月几号是沐浴节	Calendar-Query	几月 几号 是 沐浴 节	2
我想知道7月1号是农历几月几日	Calendar-Query	我 想 知道 7 月 1 号 是 农历 几月 几日	2
快查查几月几号是农历的11月10	Calendar-Query	快 查查 几月 几号 是 农历 的 11 月 10	2
星期几是沐浴节	Calendar-Query	星期 几是 沐浴 节	2
听说明天妹妹过生日，农历是初几	Calendar-Query	听说 明天 妹妹 过生日 ， 农历 是 初 几	2
星期几是万圣节	Calendar-Query	星期 几是 万圣节	2
请问本周末是多少号	Calendar-Query	请问 本 周末 是 多少 号	2
帮我查一下9月10号是农历的哪天	Calendar-Query	帮 我查 一下 9 月 10 号 是 农历 的 哪天	2
马上查查星期六是哪天啊	Calendar-Query	马上 查查 星期六 是 哪天 啊	2
农历的什么时候是重阳节	Calendar-Query	农历 的 什么 时候 是 重阳节	2
今年的鬼节是农历的什么时候	Calendar-Query	今年 的 鬼节 是 农历 的 什么 时候	2
星期几是花山节	Calendar-Query	星期 几是 花山 节	2
下元节是几月几号	Calendar-Query	下元节 是 几月 几号	2
正月十五是不是元宵节啊	Calendar-Query	正月十五 是不是 元宵节 啊	2
查一下9月8号是农历几月几号	Calendar-Query	查 一下 9 月 8 号 是 农历 几月 几号	2
今年的圣纪节是哪天	Calendar-Query	今年 的 圣纪节 是 哪天	2
是否可以问你一下中国的阴历3月21日是星期几呢	Calendar-Query	是否 可以 问 你 一下 中国 的 阴历 3 月 21 日 是 星期 几 呢	2
阔什节是什么时候	Calendar-Query	阔什节 是 什么 时候	2
葫芦节是星期几	Calendar-Query	葫芦 节是 星期 几	2
看一下星期一是哪个节日呢	Calendar-Query	看 一下 星期一 是 哪个 节日 呢	2
农历的哪天是护士节	Calendar-Query	农历 的 哪天 是 护士节	2
2021年六月一日是周几呢？	Calendar-Query	2021 年 六月 一日 是 周 几 呢 ？	2
我想知道清明节是星期几	Calendar-Query	我 想 知道 清明节 是 星期 几	2
1分钟后告诉我中国的阴历5月17是哪一天呢	Calendar-Query	1 分钟 后 告诉 我 中国 的 阴历 5 月 17 是 哪一天 呢	2
告诉你我想知道几月几号是这个星期四	Calendar-Query	告诉 你 我 想 知道 几月 几号 是 这个 星期四	2
几月几号是驴节	Calendar-Query	几月 几号 是 驴节	2
今年的5月18号是周几	Calendar-Query	今年 的 5 月 18 号 是 周几	2
农历10月22是什么时候	Calendar-Query	农历 10 月 22 是 什么 时候	2
给我查查农历8月初4是哪天呀	Calendar-Query	给 我 查查 农历 8 月初 4 是 哪 天呀	2
今年的陀螺节是几月几号	Calendar-Query	今年 的 陀螺 节是 几月 几号	2
想知道春节是农历几月几日	Calendar-Query	想 知道 春节 是 农历 几月 几日	2
