x	y	cut_x	y_label_idx
查询明天九点台北有冰雹吗	Weather-Query	查询 明天 九点 台北 有 冰雹 吗	11
丽江的空气质量怎么样	Weather-Query	丽江 的 空气质量 怎么样	11
明天会不会出现3-4级的西南风呀	Weather-Query	明天 会 不会 出现 3 - 4 级 的 西南风 呀	11
查一下惠州明天是否为阴转多云的天气呢	Weather-Query	查 一下 惠州 明天 是否 为 阴转多云 的 天气 呢	11
11月25号北京会下雪吗	Weather-Query	11 月 25 号 北京 会 下雪 吗	11
南昌6月1号有雨吗	Weather-Query	南昌 6 月 1 号 有 雨 吗	11
长春冷死了这儿有零下几度了	Weather-Query	长春 冷死 了 这儿 有 零下 几度 了	11
未来三天大安的降水量多少	Weather-Query	未来 三天 大安 的 降水量 多少	11
东京现在多少度适合穿多厚的衣服	Weather-Query	东京 现在 多少度 适合 穿多厚 的 衣服	11
什么时候能下毛毛雨	Weather-Query	什么 时候 能下 毛毛雨	11
开封市星期六晚上要多加衣物吗？	Weather-Query	开封市 星期六 晚上 要 多加 衣物 吗 ？	11
想了解一下湖北8月的空气湿度	Weather-Query	想 了解 一下 湖北 8 月 的 空气 湿度	11
香港后天有风吗	Weather-Query	香港 后天 有风 吗	11
台湾穿衣指数怎么样	Weather-Query	台湾 穿衣 指数 怎么样	11
下雨了没，等着去聚餐呢	Weather-Query	下雨 了 没 ， 等 着 去 聚餐 呢	11
下周三下午四点会出大太阳吗？	Weather-Query	下周三 下午 四点 会出 大 太阳 吗 ？	11
明天绥化会下冰雹吗	Weather-Query	明天 绥化 会下 冰雹 吗	11
周日紫外线强不强	Weather-Query	周日 紫外线 强不强	11
查询周日长春是晴天吗	Weather-Query	查询 周日 长春 是 晴天 吗	11
查询明天宁波会降雨吗	Weather-Query	查询 明天 宁波 会 降雨 吗	11
继续播放长春最新的降水情况	Weather-Query	继续 播放 长春 最新 的 降水 情况	11
厦门周六空气质量好吗	Weather-Query	厦门 周六 空气质量 好 吗	11
今天闽南最低多少度	Weather-Query	今天 闽南 最低 多少度	11
我想知道六月天津紫外线指数是不是较高。	Weather-Query	我 想 知道 六月 天津 紫外线 指数 是不是 较 高 。	11
明天准备去湖南出差，那边天气状况如何？	Weather-Query	明天 准备 去 湖南 出差 ， 那边 天气状况 如何 ？	11
周末不会下暴雨吧我想出去呢	Weather-Query	周末 不会 下 暴雨 吧 我 想 出去 呢	11
河北的空气质量是不是很差。	Weather-Query	河北 的 空气质量 是不是 很差 。	11
外边下雪没用穿羽绒服吗	Weather-Query	外边 下雪 没用 穿 羽绒服 吗	11
漠河周三有没有特大暴雪	Weather-Query	漠河 周三 有没有 特大 暴雪	11
帮我看一下明天天气会不会下大雨好吗？	Weather-Query	帮 我 看 一下 明天 天气 会 不会 下 大雨 好 吗 ？	11
半个月内的温度怎么样	Weather-Query	半个 月 内 的 温度 怎么样	11
明天台湾有沙尘暴吗	Weather-Query	明天 台湾 有 沙尘暴 吗	11
查询一下北川下月什么天气居多	Weather-Query	查询 一下 北川 下 月 什么 天气 居多	11
这雾什么时候能散	Weather-Query	这雾 什么 时候 能散	11
明天北京的紫外线指数是多少？	Weather-Query	明天 北京 的 紫外线 指数 是 多少 ？	11
明天要去廊坊出差，那边天气多少度？	Weather-Query	明天 要 去 廊坊 出差 ， 那边 天气 多少度 ？	11
内蒙古湿度多少	Weather-Query	内蒙古 湿度 多少	11
查询一下黄河流域湿度如何	Weather-Query	查询 一下 黄河流域 湿度 如何	11
提醒我明天华山下雨	Weather-Query	提醒 我 明天 华山 下雨	11
去年海南最高温度多少	Weather-Query	去年 海南 最高 温度 多少	11
海南明天可能是风天吗	Weather-Query	海南 明天 可能 是 风天 吗	11
桂林室内空气质量良好吗	Weather-Query	桂林 室内空气 质量 良好 吗	11
最近一周大理会有大风出现吗	Weather-Query	最近 一周 大 理会 有 大风 出现 吗	11
江苏空气质量会偏差吗	Weather-Query	江苏 空气质量 会 偏差 吗	11
查询沧州可能会出现降雨吗	Weather-Query	查询 沧州 可能 会 出现 降雨 吗	11
明天全家去爬山天气怎么样会下雨吗	Weather-Query	明天 全家 去 爬山 天气 怎么样 会 下雨 吗	11
查询未来一周兰州天气状况	Weather-Query	查询 未来 一周 兰州 天气状况	11
北京今天空气质量好吗	Weather-Query	北京 今天 空气质量 好 吗	11
明天空气怎么样污染大不大	Weather-Query	明天 空气 怎么样 污染 大不大	11
查询石家庄明天是不是下雨	Weather-Query	查询 石家庄 明天 是不是 下雨	11
我想知道这周闽南的平均气温	Weather-Query	我 想 知道 这 周 闽南 的 平均气温	11
岳阳市周三需不需要多加衣物防寒保暖。	Weather-Query	岳阳市 周三 需不需要 多加 衣物 防寒保暖 。	11
三天后下午会高温多雨吗	Weather-Query	三天 后 下午 会 高温多雨 吗	11
下周四南通的空气质量怎么样	Weather-Query	下周四 南通 的 空气质量 怎么样	11
下个月湖南会下冰雹吗？	Weather-Query	下个月 湖南 会下 冰雹 吗 ？	11
丽江的空气质量稳定吗	Weather-Query	丽江 的 空气质量 稳定 吗	11
明天苏州空气质量怎么样	Weather-Query	明天 苏州 空气质量 怎么样	11
太原上周空气质量怎么样	Weather-Query	太原 上周 空气质量 怎么样	11
长沙气温变化大吗	Weather-Query	长沙 气温 变化 大 吗	11
告我今天银川的穿衣指数	Weather-Query	告 我 今天 银川 的 穿衣 指数	11
苏州近两天有雨吗	Weather-Query	苏州 近两天 有雨 吗	11
今天上海的空气质量好吗	Weather-Query	今天 上海 的 空气质量 好 吗	11
告诉我明早7点绍兴的室外湿度	Weather-Query	告诉 我 明早 7 点 绍兴 的 室外 湿度	11
查询未来一周江南会大幅度降雨吗	Weather-Query	查询 未来 一周 江南 会 大幅度 降雨 吗	11
前天武汉是雨天吗	Weather-Query	前天 武汉 是 雨天 吗	11
明天要去青岛出差，那边天气多少度	Weather-Query	明天 要 去 青岛 出差 ， 那边 天气 多少度	11
查下后天富士山会下雪吗	Weather-Query	查下 后天 富士山 会 下雪 吗	11
后天多云还是阴天	Weather-Query	后天 多云 还是 阴天	11
大理的空气质量保持良好吗	Weather-Query	大理 的 空气质量 保持良好 吗	11
查询丽江正在下大雨吗	Weather-Query	查询 丽江 正在 下 大雨 吗	11
记录丽江湿度变化	Weather-Query	记录 丽江 湿度 变化	11
郑州明天空气质量怎么样	Weather-Query	郑州 明天 空气质量 怎么样	11
西宁的穿衣指数怎么样	Weather-Query	西宁 的 穿衣 指数 怎么样	11
查询江西紫外线指数	Weather-Query	查询 江西 紫外线 指数	11
未来一周抚顺会不会下雨	Weather-Query	未来 一周 抚顺 会 不会 下雨	11
福建下周多为风天吗	Weather-Query	福建 下周 多为 风天 吗	11
这几天桐城那边空气质量好点儿没	Weather-Query	这 几天 桐城 那边 空气质量 好 点儿 没	11
义务昨天是不是下冰雹了	Weather-Query	义务 昨天 是不是 下 冰雹 了	11
昨晚晋城下冰雹了吗	Weather-Query	昨晚 晋城 下 冰雹 了 吗	11
拉萨明天紫外线强吗	Weather-Query	拉萨 明天 紫外线 强 吗	11
昨天北京下雨了，昨天的降水量有多少毫米	Weather-Query	昨天 北京 下雨 了 ， 昨天 的 降水量 有 多少 毫米	11
海南下午的温度是多少	Weather-Query	海南 下午 的 温度 是 多少	11
查询明天广州会持续降雨吗	Weather-Query	查询 明天 广州 会 持续 降雨 吗	11
查询播放周四长春是阴天吗	Weather-Query	查询 播放 周四 长春 是 阴天 吗	11
下午山西有雨吗	Weather-Query	下午 山西 有雨 吗	11
查询宁波明天紫外线会偏高吗	Weather-Query	查询 宁波 明天 紫外线 会 偏 高 吗	11
跟我说说明天山东北部紫外线指数怎么样	Weather-Query	跟 我 说 说明 天山 东北部 紫外线 指数 怎么样	11
查看上周日海南岛天气如何	Weather-Query	查看 上周日 海南岛 天气 如何	11
兰州2月1日会下雨吗	Weather-Query	兰州 2 月 1 日会 下雨 吗	11
查询这两天四川气温	Weather-Query	查询 这 两天 四川 气温	11
查询未来一周珠海天气状况	Weather-Query	查询 未来 一周 珠海 天气状况	11
告诉我长沙明天温度有29度吗	Weather-Query	告诉 我 长沙 明天 温度 有 29 度 吗	11
今天长春是不是有暴雪啊	Weather-Query	今天 长春 是不是 有 暴雪 啊	11
循环播放近一周的乌鲁木齐降雨情况	Weather-Query	循环 播放 近 一周 的 乌鲁木齐 降雨 情况	11
后天台湾会下雨吗	Weather-Query	后天 台湾 会 下雨 吗	11
三峡的空气质量是良好吗	Weather-Query	三峡 的 空气质量 是 良好 吗	11
沈阳会刮台风吗	Weather-Query	沈阳 会 刮 台风 吗	11
这周六有雨没有，我想出去郊游	Weather-Query	这 周六 有雨 没有 ， 我 想 出去 郊游	11
持续播报五月杭州湿度变化	Weather-Query	持续 播报 五月 杭州 湿度 变化	11
明天太原是不是沙尘天气呢	Weather-Query	明天 太原 是不是 沙尘 天气 呢	11
宁波明天会不会有雨	Weather-Query	宁波 明天 会 不会 有雨	11
下个星期二太原是否会下暴雨？	Weather-Query	下个星期 二 太原 是否 会下 暴雨 ？	11
查询上海昨天紫外线怎么样	Weather-Query	查询 上海 昨天 紫外线 怎么样	11
查询未来一周会持续降雨吗	Weather-Query	查询 未来 一周 会 持续 降雨 吗	11
查询播放未来一周济南天气状况	Weather-Query	查询 播放 未来 一周 济南 天气状况	11
查询大理明天的穿衣指数	Weather-Query	查询 大理 明天 的 穿衣 指数	11
石家庄是不是正在下大雨	Weather-Query	石家庄 是不是 正在 下 大雨	11
新疆的昼夜温差大吗	Weather-Query	新疆 的 昼夜 温差 大 吗	11
查询近期双鸭山湿度是否属于挺高	Weather-Query	查询 近期 双鸭山 湿度 是否 属于 挺高	11
临沂这两天有没有东南风	Weather-Query	临沂 这 两天 有没有 东南风	11
这周日北京的空气质量如何	Weather-Query	这 周日 北京 的 空气质量 如何	11
今天石家庄会刮风吗	Weather-Query	今天 石家庄 会 刮风 吗	11
我想知道未来5天温度能否升高	Weather-Query	我 想 知道 未来 5 天 温度 能否 升高	11
下周一可以穿短袖吗	Weather-Query	下周一 可以 穿 短袖 吗	11
明天北方刮北风吗	Weather-Query	明天 北方 刮 北风 吗	11
明天海南的紫外线指数多少	Weather-Query	明天 海南 的 紫外线 指数 多少	11
查询明天香港紫外线指数	Weather-Query	查询 明天 香港 紫外线 指数	11
周四几级风能出门不	Weather-Query	周四 几级 风能 出门 不	11
今天凌晨有雨，白天的空气质量怎么样	Weather-Query	今天 凌晨 有雨 ， 白天 的 空气质量 怎么样	11
明天爱丁堡湿度正常吗	Weather-Query	明天 爱丁堡 湿度 正常 吗	11
查一下今天适不适合出海	Weather-Query	查 一下 今天 适不 适合 出海	11
银川1月8号有雨吗	Weather-Query	银川 1 月 8 号 有 雨 吗	11
我看了一下8号上海报的会有大雨	Weather-Query	我 看 了 一下 8 号 上海 报 的 会 有 大雨	11
立即搜索长春紫外线指数	Weather-Query	立即 搜索 长春 紫外线 指数	11
济南这几天的空气质量如何	Weather-Query	济南 这 几天 的 空气质量 如何	11
查询邯郸明天是阴天还是雨天	Weather-Query	查询 邯郸 明天 是 阴天 还是 雨天	11
后天杭州会下雨吗	Weather-Query	后天 杭州 会 下雨 吗	11
上周日香港刮风了吗	Weather-Query	上周日 香港 刮风 了 吗	11
明天武汉会下雨吗	Weather-Query	明天 武汉 会 下雨 吗	11
明天台湾有台风吗	Weather-Query	明天 台湾 有 台风 吗	11
下周一泰山的天气适合爬山吗	Weather-Query	下周一 泰山 的 天气 适合 爬山 吗	11
鄱阳湖明天不会下雨吧	Weather-Query	鄱阳湖 明天 不会 下雨 吧	11
今明两天大理的空气质量好不好	Weather-Query	今明两天 大理 的 空气质量 好不好	11
太原近期沙尘暴天气多吗	Weather-Query	太原 近期 沙尘暴 天气 多 吗	11
十一内蒙有雪没有啊	Weather-Query	十一 内蒙 有雪 没有 啊	11
昨天丽江下雨了吗	Weather-Query	昨天 丽江 下雨 了 吗	11
查询重庆会有大暴雨吗	Weather-Query	查询 重庆 会 有 大暴雨 吗	11
看一下明天穿什么合适	Weather-Query	看 一下 明天 穿 什么 合适	11
明天公主岭降水量能到多少	Weather-Query	明天 公主岭 降水量 能 到 多少	11
查询后天兰州会出现降雨吗	Weather-Query	查询 后天 兰州 会 出现 降雨 吗	11
明天穿毛衣去菏泽冷不冷	Weather-Query	明天 穿 毛衣 去 菏泽 冷不冷	11
详细播报明早重庆的天气情况	Weather-Query	详细 播报 明早 重庆 的 天气情况	11
杭州今天刮北风吗	Weather-Query	杭州 今天 刮 北风 吗	11
六号的西安空气质量如何	Weather-Query	六号 的 西安 空气质量 如何	11
我想知道明晚聊城的气温	Weather-Query	我 想 知道 明晚 聊城 的 气温	11
告诉我珠海明天会不会下霜	Weather-Query	告诉 我 珠海 明天 会 不会 下霜	11
沧州上月下雨了吗	Weather-Query	沧州 上 月 下雨 了 吗	11
丹阳明天的空气质量怎么样	Weather-Query	丹阳 明天 的 空气质量 怎么样	11
明天三亚的紫外线指数会不会很高	Weather-Query	明天 三亚 的 紫外线 指数 会 不会 很 高	11
为我查询绵阳今天半夜会有大暴雨和冰雹吗	Weather-Query	为 我 查询 绵阳 今天 半夜 会 有 大暴雨 和 冰雹 吗	11
查询未来一周大连天气状况	Weather-Query	查询 未来 一周 大连 天气状况	11
五月初兴义的紫外线指数是多少	Weather-Query	五月 初 兴义 的 紫外线 指数 是 多少	11
我想知道大后天是否下雨	Weather-Query	我 想 知道 大后天 是否 下雨	11
这月海南湿度湿度如何	Weather-Query	这 月 海南 湿度 湿度 如何	11
查一下后天大兴机场有雨吗飞机能飞吗	Weather-Query	查 一下 后天 大兴 机场 有雨 吗 飞机 能飞 吗	11
预报19日广东的空气质量指数	Weather-Query	预报 19 日 广东 的 空气质量 指数	11
今晚夜间会降雨吗	Weather-Query	今晚 夜间 会 降雨 吗	11
六月杭州会有台风吗？	Weather-Query	六月 杭州 会 有 台风 吗 ？	11
明天黄河流域是晴天吗	Weather-Query	明天 黄河流域 是 晴天 吗	11
查询未来一个月曼彻斯特是阴天吗	Weather-Query	查询 未来 一个月 曼彻斯特 是 阴天 吗	11
想去公园玩儿，这周末天气怎么样呢？	Weather-Query	想 去 公园 玩儿 ， 这 周末 天气 怎么样 呢 ？	11
哈尔滨近期紫外线高吗	Weather-Query	哈尔滨 近期 紫外线 高 吗	11
衢州这几日会下特大暴雨么	Weather-Query	衢州 这 几日 会下特 大暴雨 么	11
潍坊空气指数良好吗	Weather-Query	潍坊 空气 指数 良好 吗	11
济南12月会下雪吗	Weather-Query	济南 12 月 会 下雪 吗	11
太原明天是否有沙尘	Weather-Query	太原 明天 是否 有 沙尘	11
明天曼彻斯特有雾霾吗	Weather-Query	明天 曼彻斯特 有雾 霾 吗	11
查询海南穿衣指数	Weather-Query	查询 海南 穿衣 指数	11
邢台明天是晴天吗	Weather-Query	邢台 明天 是 晴天 吗	11
查询上月北川雨天是居多吗	Weather-Query	查询 上 月 北川 雨天 是 居多 吗	11
明天白天会刮西北风吗	Weather-Query	明天 白天 会 刮 西北风 吗	11
伯明翰明早会出现雾霾天吗	Weather-Query	伯明翰 明早 会 出现 雾 霾 天 吗	11
赣州下周湿度怎么样	Weather-Query	赣州 下周 湿度 怎么样	11
上海明天会不会下雨	Weather-Query	上海 明天 会 不会 下雨	11
重庆今晚会下雨吗	Weather-Query	重庆 今晚 会 下雨 吗	11
四川穿衣指数多少	Weather-Query	四川 穿衣 指数 多少	11
杭州今天紫外线高吗	Weather-Query	杭州 今天 紫外线 高 吗	11
下月陇西有雪吗	Weather-Query	下 月 陇西 有雪 吗	11
重庆这几天的空气质量如何	Weather-Query	重庆 这 几天 的 空气质量 如何	11
海南今天会刮台风吗	Weather-Query	海南 今天 会 刮 台风 吗	11
查双城今天的最高最低气温	Weather-Query	查 双城 今天 的 最高 最低气温	11
查询海南明天多少度	Weather-Query	查询 海南 明天 多少度	11
查询未来一周纽约可能会下雨吗	Weather-Query	查询 未来 一周 纽约 可能 会 下雨 吗	11
徐州的雨什么时候能停	Weather-Query	徐州 的 雨 什么 时候 能 停	11
告我南通今天适合穿什么衣服	Weather-Query	告 我 南通 今天 适合 穿 什么 衣服	11
明日乌鲁木齐会下雨吗	Weather-Query	明日 乌鲁木齐 会 下雨 吗	11
查询丽江明天的空气质量如何	Weather-Query	查询 丽江 明天 的 空气质量 如何	11
今天的空气湿度怎么样	Weather-Query	今天 的 空气 湿度 怎么样	11
五月十号的天气怎样啊	Weather-Query	五月 十号 的 天气 怎样 啊	11
哈尔滨会下冰雹吗	Weather-Query	哈尔滨 会下 冰雹 吗	11
帮我查询明天大连室外温度多少度	Weather-Query	帮 我 查询 明天 大连 室外 温度 多少度	11
继续播放明天山西湿度指数	Weather-Query	继续 播放 明天 山西 湿度 指数	11
查询兰州最近几天的温度	Weather-Query	查询 兰州 最近 几天 的 温度	11
今天下午有没有雨	Weather-Query	今天下午 有没有 雨	11
我可以看到墨西哥明天一整天的温度变化图吗？	Weather-Query	我 可以 看到 墨西哥 明天 一整天 的 温度 变化 图 吗 ？	11
后天傍晚会出现沙尘吗	Weather-Query	后天 傍晚 会 出现 沙尘 吗	11
明天想去逛街，天气怎么样啊？	Weather-Query	明天 想 去 逛街 ， 天气 怎么样 啊 ？	11
丽水3号到4号空气质量怎么样	Weather-Query	丽水 3 号 到 4 号 空气质量 怎么样	11
播放查询未来一周珠海天气状况	Weather-Query	播放 查询 未来 一周 珠海 天气状况	11
6月3日空气湿度怎么样?	Weather-Query	6 月 3 日 空气 湿度 怎么样 ?	11
今天在华北地区可以穿衬衫吗	Weather-Query	今天 在 华北地区 可以 穿 衬衫 吗	11
帮我查一下明后两天西雅图的天气	Weather-Query	帮 我查 一下 明 后 两天 西雅图 的 天气	11
江南明天会下雨吗	Weather-Query	江南 明天 会 下雨 吗	11
今晚篮球赛，不会下雨吧	Weather-Query	今晚 篮球赛 ， 不会 下雨 吧	11
告诉我明天的天气，我看能不能出门	Weather-Query	告诉 我 明天 的 天气 ， 我 看 能 不能 出门	11
我想知道广东十二月中旬会不会刮台风	Weather-Query	我 想 知道 广东 十二月 中旬 会 不会 刮 台风	11
我能知道三天后有冰雹吗	Weather-Query	我能 知道 三天 后 有 冰雹 吗	11
查询明早义乌会持续降雨吗	Weather-Query	查询 明早 义乌 会 持续 降雨 吗	11
伯明翰气温会逐渐升高吗	Weather-Query	伯明翰 气温 会 逐渐 升高 吗	11
查询一下上海今天的紫外线指数是多少	Weather-Query	查询 一下 上海 今天 的 紫外线 指数 是 多少	11
查询甘肃明天湿度会偏高吗	Weather-Query	查询 甘肃 明天 湿度 会 偏 高 吗	11
帮我查询明天合肥室外温度多少度	Weather-Query	帮 我 查询 明天 合肥 室外 温度 多少度	11
大理的穿衣指数怎么样	Weather-Query	大理 的 穿衣 指数 怎么样	11
明天太原有风吗能放风筝不	Weather-Query	明天 太原 有风 吗 能 放风筝 不	11
伯明翰雨夹雪情况会持续增强吗	Weather-Query	伯明翰 雨夹雪 情况 会 持续 增强 吗	11
后天草原会下雨吗	Weather-Query	后天 草原 会 下雨 吗	11
查询明天武汉会刮大风吗	Weather-Query	查询 明天 武汉 会 刮 大风 吗	11
现在去固原需要穿什么衣服	Weather-Query	现在 去 固原 需要 穿 什么 衣服	11
昨天晚上下暴雨了，今天凌晨是否会出现雾	Weather-Query	昨天晚上 下 暴雨 了 ， 今天 凌晨 是否 会 出现 雾	11
查询明天海南会不会下雨	Weather-Query	查询 明天 海南 会 不会 下雨	11
台湾今天风向为东南风吗	Weather-Query	台湾 今天 风向 为 东南风 吗	11
前天南京是不是下过暴雨	Weather-Query	前天 南京 是不是 下过 暴雨	11
查询未来一周合肥天气	Weather-Query	查询 未来 一周 合肥 天气	11
查询海南湿度	Weather-Query	查询 海南 湿度	11
浙江明天会下雪吗	Weather-Query	浙江 明天 会 下雪 吗	11
明天海淀会下雨吗	Weather-Query	明天 海淀 会 下雨 吗	11
下周杭州有雨吗	Weather-Query	下周 杭州 有雨 吗	11
东北漠河现在几度雪多厚	Weather-Query	东北 漠河 现在 几度 雪多厚	11
搜索明天上海穿衣指数	Weather-Query	搜索 明天 上海 穿衣 指数	11
香港明天会下雨吗？	Weather-Query	香港 明天 会 下雨 吗 ？	11
能告诉我明天是不是有大暴雪呢	Weather-Query	能 告诉 我 明天 是不是 有大 暴雪 呢	11
厦门的空气指数怎么样	Weather-Query	厦门 的 空气 指数 怎么样	11
武汉明天会下雨吗？	Weather-Query	武汉 明天 会 下雨 吗 ？	11
查询秦皇岛是否正在下雨	Weather-Query	查询 秦皇岛 是否 正在 下雨	11
四川明天会刮风吗	Weather-Query	四川 明天 会 刮风 吗	11
查询最近合肥气温是否会日渐升高	Weather-Query	查询 最近 合肥 气温 是否 会 日渐 升高	11
查询日照会不会有雨	Weather-Query	查询 日照 会 不会 有雨	11
帮我查询明天保定室外温度多少度	Weather-Query	帮 我 查询 明天 保定 室外 温度 多少度	11
明天要开车去机场接朋友，天气怎么样？	Weather-Query	明天 要 开车 去 机场 接 朋友 ， 天气 怎么样 ？	11
查询佳木斯这周有雨吗	Weather-Query	查询 佳木斯 这周 有 雨 吗	11
今儿晚上是偏南风还是偏东风来着	Weather-Query	今儿 晚上 是 偏南风 还是 偏 东风 来 着	11
上海今天的空气质量良好吗	Weather-Query	上海 今天 的 空气质量 良好 吗	11
查询嘉庆这周是否会降水	Weather-Query	查询 嘉庆 这 周 是否 会 降水	11
上海下周没有雨吧要去看车展了	Weather-Query	上海 下周 没有 雨 吧 要 去 看 车展 了	11
查询山西后天的气温	Weather-Query	查询 山西 后天 的 气温	11
播放河北的降雨情况	Weather-Query	播放 河北 的 降雨 情况	11
查询明天重庆可能有雨吗	Weather-Query	查询 明天 重庆 可能 有雨 吗	11
搜索合肥的空气指数	Weather-Query	搜索 合肥 的 空气 指数	11
后天鸡西紫外线强吗	Weather-Query	后天 鸡西 紫外线 强 吗	11
明天太原会不会下雨呢	Weather-Query	明天 太原 会 不会 下雨 呢	11
查询明天六点台北有雨吗	Weather-Query	查询 明天 六点 台北 有雨 吗	11
播放明天辽宁是否有雨	Weather-Query	播放 明天 辽宁 是否 有雨	11
明天上班需要带伞吗	Weather-Query	明天 上班 需要 带伞 吗	11
帮我查询明天济南室外温度多少度	Weather-Query	帮 我 查询 明天 济南 室外 温度 多少度	11
查询明天有雨吗	Weather-Query	查询 明天 有雨 吗	11
明天绍兴紫外线指数怎么样	Weather-Query	明天 绍兴 紫外线 指数 怎么样	11
江西南边气候温差会较大吗	Weather-Query	江西 南边 气候 温差 会 较大 吗	11
查询明天成都的室外温度	Weather-Query	查询 明天 成都 的 室外 温度	11
下周苏州空气质量怎么样	Weather-Query	下周 苏州 空气质量 怎么样	11
查询明天辛集气温如何	Weather-Query	查询 明天 辛集 气温 如何	11
紫外线指数多啊少啊南宁今天	Weather-Query	紫外线 指数 多 啊 少 啊 南宁 今天	11
能告诉我明天绥化是晴天吗	Weather-Query	能 告诉 我 明天 绥化 是 晴天 吗	11
想知道黑龙江10号还下雨吗	Weather-Query	想 知道 黑龙江 10 号 还 下雨 吗	11
沈阳最近一周有雨吗	Weather-Query	沈阳 最近 一周 有雨 吗	11
我想知道今天海南的体感温度是多少	Weather-Query	我 想 知道 今天 海南 的 体感 温度 是 多少	11
珠海明天早上七点需要多加衣服吗？	Weather-Query	珠海 明天 早上 七点 需要 多加 衣服 吗 ？	11
明天江苏紫外线会较强吗	Weather-Query	明天 江苏 紫外线 会 较 强 吗	11
后天热吗要穿短裤吗	Weather-Query	后天 热 吗 要 穿 短裤 吗	11
帮我查询明天厦门室外温度多少度	Weather-Query	帮 我 查询 明天 厦门 室外 温度 多少度	11
告我一下兰州9号最低多少度	Weather-Query	告 我 一下 兰州 9 号 最低 多少度	11
下周一文登没有雨吧	Weather-Query	下周一 文登 没有 雨 吧	11
查询后天穿大衣会热吗	Weather-Query	查询 后天 穿 大衣 会 热 吗	11
查询明天邯郸的风向	Weather-Query	查询 明天 邯郸 的 风向	11
查询明早东北会雨夹雪吗	Weather-Query	查询 明早 东北 会 雨夹雪 吗	11
持续播放明天河北气温变化	Weather-Query	持续 播放 明天 河北 气温 变化	11
我想知道明天洛阳下雨么	Weather-Query	我 想 知道 明天 洛阳 下雨 么	11
今天无锡有风吗多大	Weather-Query	今天 无锡 有风 吗 多 大	11
香港周二适合穿什么衣服	Weather-Query	香港 周二 适合 穿 什么 衣服	11
上海迪士尼周末适合穿什么几度	Weather-Query	上海 迪士尼 周末 适合 穿 什么 几度	11
半月内有大暴雨吗	Weather-Query	半月 内有 大暴雨 吗	11
天气预报播报明天是阴天	Weather-Query	天气预报 播报 明天 是 阴天	11
查询珠海明天紫外线指数	Weather-Query	查询 珠海 明天 紫外线 指数	11
兰州明天会降温吗	Weather-Query	兰州 明天 会 降温 吗	11
提醒我明天大理有雨	Weather-Query	提醒 我 明天 大理 有雨	11
告诉我海口今天的平均温度	Weather-Query	告诉 我 海口 今天 的 平均温度	11
兰州十月一会下雨吗	Weather-Query	兰州 十月 一会 下雨 吗	11
查询澳门气温如何	Weather-Query	查询 澳门 气温 如何	11
查询周五山东是晴天吗	Weather-Query	查询 周五 山东 是 晴天 吗	11
拉萨现在紫外线多少	Weather-Query	拉萨 现在 紫外线 多少	11
明天绥化是晴天吗	Weather-Query	明天 绥化 是 晴天 吗	11
我可以穿短袖出门吗	Weather-Query	我 可以 穿 短袖 出门 吗	11
查询花莲下周风天是居多吗	Weather-Query	查询 花莲 下周 风天 是 居多 吗	11
你说下周会刮大风吗	Weather-Query	你 说 下周 会 刮 大风 吗	11
我想出去野餐，你看一下上海的穿衣指数是多少	Weather-Query	我 想 出去 野餐 ， 你 看 一下 上海 的 穿衣 指数 是 多少	11
广州的天气稳定吗	Weather-Query	广州 的 天气 稳定 吗	11
周二珠海的空气质量怎么样	Weather-Query	周二 珠海 的 空气质量 怎么样	11
杭州明天应该是晴天对吗	Weather-Query	杭州 明天 应该 是 晴天 对 吗	11
杭州下周天气如何	Weather-Query	杭州 下周天 气 如何	11
查询明天可以穿什么合适	Weather-Query	查询 明天 可以 穿 什么 合适	11
查一下明天兰州空气质量怎么样	Weather-Query	查 一下 明天 兰州 空气质量 怎么样	11
告我双城周二适合穿什么	Weather-Query	告 我 双城 周二 适合 穿 什么	11
查询双鸭山近期有雨吗	Weather-Query	查询 双鸭山 近期 有雨 吗	11
9号中山的空气清新吗质量好不好	Weather-Query	9 号 中山 的 空气清新 吗 质量 好不好	11
大后天上海会很热吗	Weather-Query	大后天 上海 会 很 热 吗	11
告诉我一下固原现在的平均温度	Weather-Query	告诉 我 一下 固原 现在 的 平均温度	11
请查询播放明天有哪些地区紫外线度高	Weather-Query	请 查询 播放 明天 有 哪些 地区 紫外线 度高	11
大理最近气候稳定吗	Weather-Query	大理 最近 气候 稳定 吗	11
天津经常出现沙尘暴和雾霾吗？	Weather-Query	天津 经常出现 沙尘暴 和 雾 霾 吗 ？	11
五天后的紫外线很强吗	Weather-Query	五天 后 的 紫外线 很强 吗	11
明天内蒙古有沙尘暴吗？	Weather-Query	明天 内蒙古 有 沙尘暴 吗 ？	11
万宁今天会下雨吗	Weather-Query	万宁 今天 会 下雨 吗	11
3月4号昌吉有雨吗	Weather-Query	3 月 4 号 昌吉 有雨 吗	11
沧州近期湿度指数偏高吗	Weather-Query	沧州 近期 湿度 指数 偏高 吗	11
商丘未来两天降雨量会有多少	Weather-Query	商丘 未来 两天 降雨量 会 有 多少	11
贵阳现在有没有下雪	Weather-Query	贵阳 现在 有没有 下雪	11
调查玉林气温变化	Weather-Query	调查 玉林 气温 变化	11
我想知道天长这周日会下暴雨不	Weather-Query	我 想 知道 天长 这 周日 会下 暴雨 不	11
下月穿毛衣会热吗	Weather-Query	下 月 穿 毛衣 会 热 吗	11
