x	y	cut_x	y_label_idx
查一下11点到北京东站的火车票	Travel-Query	查 一下 11 点到 北京 东站 的 火车票	9
能不能帮我13点有韶关始发去汕头的汽车不	Travel-Query	能 不能 帮 我 13 点有 韶关 始发 去 汕头 的 汽车 不	9
如何不走高速就能开车去大连呢	Travel-Query	如何 不 走 高速 就 能 开车 去 大连 呢	9
请问5月24日去墨尔本最便宜的飞机是哪一趟。	Travel-Query	请问 5 月 24 日去 墨尔本 最 便宜 的 飞机 是 哪 一趟 。	9
快告诉我一下去飞机场的最短路线怎么走	Travel-Query	快 告诉 我 一 下去 飞机场 的 最 短路线 怎么 走	9
找一下到亳州火车站的公交线	Travel-Query	找 一下 到 亳州 火车站 的 公交线	9
怎么做地铁才能到北京动物园	Travel-Query	怎么 做 地铁 才能 到 北京动物园	9
帮我查查佛山到珠海的大巴到站了没有呢	Travel-Query	帮 我 查查 佛山 到 珠海 的 大巴 到 站 了 没有 呢	9
可以让我知道10点1刻有漯河始发的特快吗	Travel-Query	可以 让 我 知道 10 点 1 刻有 漯河 始发 的 特快 吗	9
岳阳9点去永州的汽车票还有吗	Travel-Query	岳阳 9 点去 永州 的 汽车票 还有 吗	9
我想要订三张三亚的邮轮票	Travel-Query	我 想要 订 三张 三亚 的 邮轮 票	9
我要你给我订几张去太原的商务舱	Travel-Query	我要 你 给 我订 几张 去 太原 的 商务 舱	9
坐汽车怎么才能到普者黑高铁站	Travel-Query	坐 汽车 怎么 才能 到 普者黑 高铁 站	9
从我这儿到紫金蓝塘怎么走	Travel-Query	从 我 这儿 到 紫金 蓝塘 怎么 走	9
6点有北京去沈阳的火车吗	Travel-Query	6 点有 北京 去 沈阳 的 火车 吗	9
我要查明天去北京的火车票	Travel-Query	我要 查明 天去 北京 的 火车票	9
周四回保定的汽车票还有吗	Travel-Query	周四 回 保定 的 汽车票 还有 吗	9
赶快查看9点有佳木斯去哈尔滨的大巴车吗	Travel-Query	赶快 查看 9 点有 佳木斯 去 哈尔滨 的 大巴车 吗	9
我想乘轮船去海口旅行，帮忙查一下票	Travel-Query	我 想 乘 轮船 去 海口 旅行 ， 帮忙 查 一下 票	9
查到高峰第一中学的路	Travel-Query	查 到 高峰 第一 中学 的 路	9
给我看看13点有北京飞新西兰的飞机吗	Travel-Query	给 我 看看 13 点有 北京 飞 新西兰 的 飞机 吗	9
告诉我北京开往长沙的复兴号有没有到站呢	Travel-Query	告诉 我 北京 开往 长沙 的 复兴号 有没有 到 站 呢	9
你帮我看一下有没有这个飞机票到宁波的	Travel-Query	你 帮 我 看 一下 有没有 这个 飞机票 到 宁波 的	9
去奔牛实验小学怎么走	Travel-Query	去 奔 牛 实验 小学 怎么 走	9
到蚂蚁水库怎么走	Travel-Query	到 蚂蚁 水库 怎么 走	9
能否从苏州坐高铁去西宁？	Travel-Query	能否 从 苏州 坐 高铁 去 西宁 ？	9
7号10点到淮南的汽车票还有吧	Travel-Query	7 号 10 点到 淮南 的 汽车票 还有 吧	9
CA1301航班还有没有票呢	Travel-Query	CA1301 航班 还有 没有 票 呢	9
查询下重庆开往哈尔滨的动车哪天有呀	Travel-Query	查询 下 重庆 开往 哈尔滨 的 动车 哪天 有 呀	9
查一下星期三去深圳的汽车票	Travel-Query	查 一下 星期三 去 深圳 的 汽车票	9
如何才能做地铁去北京鸟巢体育馆呢	Travel-Query	如何 才能 做 地铁 去 北京 鸟巢 体育馆 呢	9
立即告诉我惠州去佛山的大巴是19点30的不	Travel-Query	立即 告诉 我 惠州 去 佛山 的 大巴 是 19 点 30 的 不	9
告诉我一条不走高速的去沈阳路线	Travel-Query	告诉 我 一条 不 走 高速 的 去 沈阳 路线	9
速度的告诉我开往晋城的复兴号今天有票吗	Travel-Query	速度 的 告诉 我 开往 晋城 的 复兴号 今天 有票 吗	9
命令你查询一下去往安顺市的动车今天有吗	Travel-Query	命令 你 查询 一下 去往 安顺市 的 动车 今天 有 吗	9
最快去一班北京去上海的机票还有几张	Travel-Query	最快 去 一班 北京 去 上海 的 机票 还有 几张	9
到澎湖走哪条路快啊	Travel-Query	到 澎湖 走 哪条 路快 啊	9
查一下9点到北京西的火车票	Travel-Query	查 一下 9 点到 北京西 的 火车票	9
能否看一看飞新西兰的飞机是今天的吗	Travel-Query	能否 看一看 飞 新西兰 的 飞机 是 今天 的 吗	9
我想知道北京飞温哥华的飞机哪天才有呀	Travel-Query	我 想 知道 北京 飞 温哥华 的 飞机 哪 天才 有 呀	9
看看昨天有没有沈阳来郑州的动车的吗	Travel-Query	看看 昨天 有没有 沈阳 来 郑州 的 动车 的 吗	9
我要查周六去伦敦的飞机票。	Travel-Query	我 要查 周六 去 伦敦 的 飞机票 。	9
帮我导航去机场的路	Travel-Query	帮 我 导航 去 机场 的 路	9
我要你马上告诉我到十堰的复兴号是几点的呢	Travel-Query	我要 你 马上 告诉 我 到 十堰 的 复兴号 是 几点 的 呢	9
我需要知道合肥去苏州要做哪趟火车	Travel-Query	我 需要 知道 合肥 去 苏州 要 做 哪趟 火车	9
快从步行去酒店的路线中挑一条最短的给我	Travel-Query	快 从 步行 去 酒店 的 路线 中 挑 一条 最短 的 给 我	9
坐火车到长沙最便宜的是哪趟	Travel-Query	坐火车 到 长沙 最 便宜 的 是 哪趟	9
找到去中关村最快的高速	Travel-Query	找到 去 中关村 最快 的 高速	9
能否给我看看广州开往深圳的复兴号开车了没	Travel-Query	能否 给 我 看看 广州 开往 深圳 的 复兴号 开车 了 没	9
走路怎么去堰桥实验小学	Travel-Query	走路 怎么 去 堰桥 实验 小学	9
怎么去骑车去北京长安街呢	Travel-Query	怎么 去 骑车去 北京 长安街 呢	9
帮我查找一下12点有济宁去德州的汽车吗	Travel-Query	帮 我 查找 一下 12 点有 济宁 去 德州 的 汽车 吗	9
明天是不是有天津飞巴黎的飞机	Travel-Query	明天 是不是 有 天津 飞 巴黎 的 飞机	9
说说看后天有威海开往济南的大巴吗	Travel-Query	说说看 后天 有 威海 开往 济南 的 大巴 吗	9
快给我查下南京去往郑州的客车哪天有票呢	Travel-Query	快给我 查下 南京 去往 郑州 的 客车 哪天 有票 呢	9
看看去凯达科技中心的路线	Travel-Query	看看 去 凯达 科技 中心 的 路线	9
给我查路我要去太古里	Travel-Query	给 我 查路 我 要 去 太古 里	9
赶快给我订2张明天8点去上海的D1183二等座	Travel-Query	赶快 给 我订 2 张 明天 8 点去 上海 的 D1183 二等 座	9
1分钟以后报一下订三张明天早上飞沈阳的机票	Travel-Query	1 分钟 以后 报 一下 订 三张 明天 早上 飞 沈阳 的 机票	9
查一下周六去上海的汽车票	Travel-Query	查一 下周六 去 上海 的 汽车票	9
到陈伟餐厅怎么走	Travel-Query	到 陈伟 餐厅 怎么 走	9
请帮我找到安徽马楼村的路线	Travel-Query	请 帮 我 找到 安徽 马楼 村 的 路线	9
帮我查一查武汉去往青岛的动车哪天有票啊	Travel-Query	帮 我查 一查 武汉 去往 青岛 的 动车 哪天 有票 啊	9
能不能查询一下12点有唐山始发的特快吗	Travel-Query	能 不能 查询 一下 12 点有 唐山 始发 的 特快 吗	9
6月1日去柏林的飞机票价格。	Travel-Query	6 月 1 日去 柏林 的 飞机票 价格 。	9
教告诉我一下从苹果园到天坛该怎么走呢	Travel-Query	教 告诉 我 一下 从 苹果园 到 天坛 该 怎么 走 呢	9
找步行街的不堵车的路	Travel-Query	找 步行街 的 不堵车 的 路	9
你帮我确认一下哈尔滨开往广州的和谐号进站了没有	Travel-Query	你 帮 我 确认 一下 哈尔滨 开往 广州 的 和谐 号 进站 了 没有	9
6月18日从武汉去西安的硬卧还有吗？	Travel-Query	6 月 18 日 从 武汉 去 西安 的 硬卧 还有 吗 ？	9
即刻查询长沙到汉口最便宜的高铁车次是哪一趟	Travel-Query	即刻 查询 长沙 到 汉口 最 便宜 的 高铁 车次 是 哪 一趟	9
我问你一下可不可以给我订几张去乌鲁木齐的机票	Travel-Query	我 问 你 一下 可不可以 给 我订 几张 去 乌鲁木齐 的 机票	9
好好看看罗马始发的飞机是9点40的吗	Travel-Query	好好 看看 罗马 始发 的 飞机 是 9 点 40 的 吗	9
找一下附近有什么饭店	Travel-Query	找 一下 附近 有 什么 饭店	9
不走高速的去沈阳路线应该怎么走	Travel-Query	不 走 高速 的 去 沈阳 路线 应该 怎么 走	9
帮我查询开往昆明的普快出发了吗	Travel-Query	帮 我 查询 开往 昆明 的 普快 出发 了 吗	9
找找怎么到辽宁鞍山	Travel-Query	找 找 怎么 到 辽宁 鞍山	9
查一下附近的厕所在哪里	Travel-Query	查 一下 附近 的 厕所 在 哪里	9
找到去雅典公园的步行路线	Travel-Query	找到 去 雅典 公园 的 步行 路线	9
从我家到嘉兴北站怎么走	Travel-Query	从 我家 到 嘉兴 北站 怎么 走	9
我要去蒙鑫国际怎么坐车	Travel-Query	我要 去 蒙鑫 国际 怎么 坐车	9
快点给我订1张明天12点去北京的D3一等座	Travel-Query	快点 给 我订 1 张 明天 12 点去 北京 的 D3 一等 座	9
查一下24号到肯尼迪国际机场的机票	Travel-Query	查 一下 24 号 到 肯尼迪 国际 机场 的 机票	9
能订1张明天10点去北京的D11二等座吗	Travel-Query	能订 1 张 明天 10 点去 北京 的 D11 二等 座 吗	9
去往郑州的客车哪天有票呢	Travel-Query	去往 郑州 的 客车 哪天 有票 呢	9
明天中午去杭州的飞机都有那几个	Travel-Query	明天 中午 去 杭州 的 飞机 都 有 那 几个	9
让我知道12点有牡丹江去佳木斯的汽车吗	Travel-Query	让 我 知道 12 点有 牡丹江 去 佳木斯 的 汽车 吗	9
今天去乌鲁木齐最便宜的机票是哪班呢	Travel-Query	今天 去 乌鲁木齐 最 便宜 的 机票 是 哪班 呢	9
给我订几张去北京经济舱	Travel-Query	给 我订 几张 去 北京 经济舱	9
明天晚上到上海的机票时间	Travel-Query	明天 晚上 到 上海 的 机票 时间	9
今天有深圳飞来北京的飞机不	Travel-Query	今天 有 深圳 飞来 北京 的 飞机 不	9
查一查明天有飞北京的飞机吗	Travel-Query	查一 查明 天有 飞 北京 的 飞机 吗	9
从哪条路去武大最快啊	Travel-Query	从 哪条 路去 武大 最快 啊	9
告我开车去田家炳中学怎么走	Travel-Query	告 我 开车 去 田家炳 中学 怎么 走	9
飞深圳的飞机起飞了吗	Travel-Query	飞 深圳 的 飞机 起飞 了 吗	9
给我买一张北京到丽江的G1724次列车一等座票	Travel-Query	给 我 买 一张 北京 到 丽江 的 G1724 次列车 一等 座票	9
唐山到山西最快的火车是哪趟啊	Travel-Query	唐山到 山西 最快 的 火车 是 哪趟 啊	9
给我看下西安飞南京的飞机是6点的吗	Travel-Query	给 我 看 下 西安 飞 南京 的 飞机 是 6 点 的 吗	9
订一张最快去成都的飞机票	Travel-Query	订 一张 最快 去 成都 的 飞机票	9
立即查查看上海到深圳的G2321次列车还有没有甲等座	Travel-Query	立即 查 查看 上海 到 深圳 的 G2321 次列车 还有 没有 甲等 座	9
赶紧给我看一眼飞往冰岛的航班哪天有票	Travel-Query	赶紧 给 我 看 一眼 飞往 冰岛 的 航班 哪天 有票	9
看下是不是长春开往上海的特快列车进站没有啊	Travel-Query	看 下 是不是 长春 开往 上海 的 特快 列车 进站 没有 啊	9
马上告诉我6点有去本溪的特快吗	Travel-Query	马上 告诉 我 6 点有 去 本溪 的 特快 吗	9
把从王府井到天坛的步行方法告诉我一下吧	Travel-Query	把 从 王府井 到 天坛 的 步行 方法 告诉 我 一下 吧	9
现在说一下14点有威海始发的长途大巴不	Travel-Query	现在 说 一下 14 点有 威海 始发 的 长途 大巴 不	9
目的地马来西亚2月2号的机票查一下	Travel-Query	目的地 马来西亚 2 月 2 号 的 机票 查 一下	9
能帮我看一下到长沙最快的火车是哪趟	Travel-Query	能 帮 我 看 一下 到 长沙 最快 的 火车 是 哪趟	9
我需要一条去警察局的最快路线	Travel-Query	我 需要 一条 去 警察局 的 最快 路线	9
能不能给我一条坐公交去超市的路线	Travel-Query	能 不能 给 我 一条 坐 公交 去 超市 的 路线	9
23号到佳木斯的火车票还有吗	Travel-Query	23 号 到 佳木斯 的 火车票 还有 吗	9
我想知道6月25日去岳阳最便宜的汽车是哪一趟。	Travel-Query	我 想 知道 6 月 25 日去 岳阳 最 便宜 的 汽车 是 哪 一趟 。	9
我要去阳曲县怎么走	Travel-Query	我要 去 阳曲县 怎么 走	9
我想知道天津到北京的大客已经到站了吗	Travel-Query	我 想 知道 天津 到 北京 的 大客 已经 到 站 了 吗	9
给我找一下到天安门的路	Travel-Query	给 我 找 一下 到 天安门 的 路	9
从长沙到武汉的汽车票价格是多少。	Travel-Query	从 长沙 到 武汉 的 汽车票 价格 是 多少 。	9
8点到底有没有上海来重庆的飞机	Travel-Query	8 点 到底 有没有 上海 来 重庆 的 飞机	9
赶紧看看明天10点飞韩国的机票还有没有了	Travel-Query	赶紧 看看 明天 10 点飞 韩国 的 机票 还有 没有 了	9
查一下上海飞往深圳的机票还有几张	Travel-Query	查 一下 上海 飞往 深圳 的 机票 还有 几张	9
从中关村到学府路具体怎么走	Travel-Query	从 中关村 到 学府路 具体 怎么 走	9
搜一下太原飞长沙的机票价格？	Travel-Query	搜 一下 太原 飞 长沙 的 机票价格 ？	9
现在我想知道开往青岛的复兴号出发了吗	Travel-Query	现在 我 想 知道 开往 青岛 的 复兴号 出发 了 吗	9
我真的想知道飞巴西的飞机是今天的吗	Travel-Query	我 真的 想 知道 飞 巴西 的 飞机 是 今天 的 吗	9
到公共汽车站的路线找一下	Travel-Query	到 公共汽车 站 的 路线 找 一下	9
我要从上海飞北京坐晚上九点的飞机	Travel-Query	我要 从 上海 飞 北京 坐 晚上 九点 的 飞机	9
我要查周二去哈尔滨的火车票。	Travel-Query	我 要查 周二 去 哈尔滨 的 火车票 。	9
到衡阳的13号的火车票还有吗	Travel-Query	到 衡阳 的 13 号 的 火车票 还有 吗	9
我要开车去银湖一号公馆	Travel-Query	我要 开车 去 银湖 一号 公馆	9
我想步行去保百购物广场找找路	Travel-Query	我 想 步行 去 保百 购物广场 找 找 路	9
告诉我到北京最快的航班的时间	Travel-Query	告诉 我 到 北京 最快 的 航班 的 时间	9
十分钟之后查一下有没有去北京的高铁	Travel-Query	十分钟 之后 查 一下 有没有 去 北京 的 高铁	9
查找下周日下午两点半去西安的汽车	Travel-Query	查找 下周日 下午 两点 半去 西安 的 汽车	9
查询从大阪到东京的船票	Travel-Query	查询 从 大阪 到 东京 的 船票	9
我想知道明天去青岛的飞机票	Travel-Query	我 想 知道 明天 去 青岛 的 飞机票	9
11点有没有沈阳飞莫斯科的飞机	Travel-Query	11 点 有没有 沈阳 飞 莫斯科 的 飞机	9
从西安到武汉坐高铁要几个小时？	Travel-Query	从 西安 到 武汉 坐 高铁 要 几个 小时 ？	9
麻烦找到去新华第二小学的路	Travel-Query	麻烦 找到 去 新华 第二 小学 的 路	9
给我导航去广州的高速路线	Travel-Query	给 我 导航 去 广州 的 高速 路线	9
帮我查一下到上海的飞机票	Travel-Query	帮 我查 一下 到 上海 的 飞机票	9
你给我查查明天有合肥去广州的火车吗	Travel-Query	你 给 我 查查 明天 有 合肥 去 广州 的 火车 吗	9
怎么到西安交通大学啊	Travel-Query	怎么 到 西安交通大学 啊	9
去往深圳的普快是13点的吗	Travel-Query	去往 深圳 的 普快 是 13 点 的 吗	9
我要看一下从杭州去苏州的硬座。	Travel-Query	我要 看 一下 从 杭州 去 苏州 的 硬座 。	9
能否给我一条步行去球场的路线	Travel-Query	能否 给 我 一条 步行 去 球场 的 路线	9
查下还有去陕西哪里的高铁	Travel-Query	查下 还有 去 陕西 哪里 的 高铁	9
是不是能够查询一下飞泰国的飞机是今天的吗	Travel-Query	是不是 能够 查询 一下 飞 泰国 的 飞机 是 今天 的 吗	9
给我订一张今天15点30分飞悉尼的飞机票能订吗	Travel-Query	给 我订 一张 今天 15 点 30 分飞 悉尼 的 飞机票 能订 吗	9
剑桥去伦敦除了可以坐火车还可以坐汽车吗？	Travel-Query	剑桥 去 伦敦 除了 可以 坐火车 还 可以 坐 汽车 吗 ？	9
上海飞往悉尼的航班哪天有票	Travel-Query	上海 飞往 悉尼 的 航班 哪天 有票	9
我想要知道佛山开来的大巴是下午2点的吗	Travel-Query	我 想要 知道 佛山 开来 的 大巴 是 下午 2 点 的 吗	9
大声告诉我上海飞广州的飞机是15点的吗	Travel-Query	大声 告诉 我 上海 飞 广州 的 飞机 是 15 点 的 吗	9
回家红绿灯最少的路线应该怎么走	Travel-Query	回家 红绿灯 最少 的 路线 应该 怎么 走	9
看看后天10点去深圳的G211高铁票还有吗	Travel-Query	看看 后天 10 点去 深圳 的 G211 高铁 票 还有 吗	9
看下怎么去厦门高铁站	Travel-Query	看 下 怎么 去 厦门 高铁 站	9
现在去故宫怎么走快	Travel-Query	现在 去 故宫 怎么 走快	9
导航从长沙到北京的路线	Travel-Query	导航 从 长沙 到 北京 的 路线	9
能帮我骑车去单位应该怎么走	Travel-Query	能 帮 我 骑车去 单位 应该 怎么 走	9
走哪条路从公司去学校才方便呢	Travel-Query	走 哪条 路 从 公司 去 学校 才 方便 呢	9
请问12月31日去西安的火车票价格是多少。	Travel-Query	请问 12 月 31 日去 西安 的 火车票 价格 是 多少 。	9
即刻查询长沙到保定的卧铺票	Travel-Query	即刻 查询 长沙 到 保定 的 卧铺票	9
查找去五道口的路线	Travel-Query	查找 去 五道口 的 路线	9
请把去客运站的最短路线告诉我一下	Travel-Query	请 把 去 客运站 的 最 短路线 告诉 我 一下	9
驾车到罗湖口岸怎走	Travel-Query	驾车 到 罗湖口岸 怎走	9
到荆州下午3点的火车票还有吗	Travel-Query	到 荆州 下午 3 点 的 火车票 还有 吗	9
赶快给我订几张去合肥的经济舱机票呀	Travel-Query	赶快 给 我订 几张 去 合肥 的 经济舱 机票 呀	9
我要到贵州遵义景区怎么走	Travel-Query	我要 到 贵州 遵义 景区 怎么 走	9
从厦门到首尔的飞机需要多久。	Travel-Query	从 厦门 到 首尔 的 飞机 需要 多久 。	9
开往北京的复兴号今天有票吗	Travel-Query	开往 北京 的 复兴号 今天 有票 吗	9
丽江到昆明可以坐火车去吗？	Travel-Query	丽江 到 昆明 可以 坐火车 去 吗 ？	9
请问5月5日去合肥最便宜的汽车是哪一趟。	Travel-Query	请问 5 月 5 日去 合肥 最 便宜 的 汽车 是 哪 一趟 。	9
快看看后天有沧州开往石家庄的大巴吗	Travel-Query	快 看看 后天 有 沧州 开往 石家庄 的 大巴 吗	9
麻烦帮我看看骑车去超级市场的线路	Travel-Query	麻烦 帮 我 看看 骑车去 超级市场 的 线路	9
福州去往拉萨的动车今天有吗	Travel-Query	福州 去往 拉萨 的 动车 今天 有 吗	9
上海飞往广州的机票还有几张	Travel-Query	上海 飞往 广州 的 机票 还有 几张	9
可以告诉我今天有郑州飞来的飞机不	Travel-Query	可以 告诉 我 今天 有 郑州 飞来 的 飞机 不	9
自驾车去青岛的路线有几条啊	Travel-Query	自驾车 去 青岛 的 路线 有 几条 啊	9
早上八点去山海关的火车票还有吗	Travel-Query	早上 八点 去 山海关 的 火车票 还有 吗	9
我要去王府井，马上为我导航	Travel-Query	我要 去 王府井 ， 马上 为 我 导航	9
我要到武汉大学正门怎么走	Travel-Query	我要 到 武汉大学 正门 怎么 走	9
请让我知道布达佩斯飞来的客机是哪天到呢	Travel-Query	请 让 我 知道 布达佩斯 飞来 的 客机 是 哪天 到 呢	9
青岛到广州的高铁是几点的呢	Travel-Query	青岛 到 广州 的 高铁 是 几点 的 呢	9
快点订三张明天早上沈阳飞广州的机票	Travel-Query	快点 订 三张 明天 早上 沈阳 飞 广州 的 机票	9
马上查询能不能订一张去佳木斯的机票	Travel-Query	马上 查询 能 不能 订 一张 去 佳木斯 的 机票	9
快去查查飞往海口的航班哪天有票	Travel-Query	快去 查查 飞往 海口 的 航班 哪天 有票	9
我要去金阳客车站给我找条路	Travel-Query	我要 去 金阳 客车 站 给 我 找 条路	9
赶紧给告诉我怎样才能骑车去工业园呢	Travel-Query	赶紧 给 告诉 我 怎样才能 骑车去 工业园 呢	9
帮我查一下16点有青岛去济南的火车吗	Travel-Query	帮 我查 一下 16 点有 青岛 去 济南 的 火车 吗	9
驾车往中关村第五街怎么开	Travel-Query	驾车 往 中关村 第五 街 怎么 开	9
快一点告诉我去往咸宁的动车今天有吗	Travel-Query	快 一点 告诉 我 去往 咸宁 的 动车 今天 有 吗	9
能告诉我一下东莞去惠州的大巴是11点30的不	Travel-Query	能 告诉 我 一下 东莞 去 惠州 的 大巴 是 11 点 30 的 不	9
找到一公里内的加油站	Travel-Query	找到 一 公里 内 的 加油站	9
周二中午12点从东莞出发去杭州的飞机	Travel-Query	周二 中午 12 点 从 东莞 出发 去 杭州 的 飞机	9
查询看能不能订三张明天早上飞石家庄的机票	Travel-Query	查询 看能 不能 订 三张 明天 早上 飞 石家庄 的 机票	9
4月1日从北京飞首尔的航班有几趟。	Travel-Query	4 月 1 日 从 北京 飞 首尔 的 航班 有 几趟 。	9
现在给我查下明天有杭州飞巴黎的飞机吗	Travel-Query	现在 给 我 查下 明天 有 杭州 飞 巴黎 的 飞机 吗	9
怎么才能从家去天安门呢	Travel-Query	怎么 才能 从家 去 天安门 呢	9
查询周二有去三亚的航班吗	Travel-Query	查询 周二 有 去 三亚 的 航班 吗	9
帮我查一下到铁场村怎么走	Travel-Query	帮 我查 一下 到 铁场 村 怎么 走	9
五月二号到株州的火车票有没有	Travel-Query	五月 二号 到 株州 的 火车票 有没有	9
请告诉我还有飞美国哪里的飞机票	Travel-Query	请 告诉 我 还有 飞 美国 哪里 的 飞机票	9
快我要知道上海去往广州的长途车发车了没	Travel-Query	快 我 要 知道 上海 去往 广州 的 长途车 发车 了 没	9
你马上给我一条步行去快学校的路线	Travel-Query	你 马上 给 我 一条 步行 去 快 学校 的 路线	9
找到怎么去泗县	Travel-Query	找到 怎么 去 泗县	9
快查查去沈阳的经济舱还有吗	Travel-Query	快 查查 去 沈阳 的 经济舱 还有 吗	9
命令你让我知道TB8301航班还有没有票	Travel-Query	命令 你 让 我 知道 TB8301 航班 还有 没有 票	9
看看有没有明天上午十点的高铁票到上海	Travel-Query	看看 有没有 明天 上午 十点 的 高铁 票到 上海	9
告我怎么开车去简阳市	Travel-Query	告 我 怎么 开车 去 简阳市	9
马上给我订几张上海到济南的机票	Travel-Query	马上 给 我订 几张 上海 到 济南 的 机票	9
查周一到武汉最快的卧铺票	Travel-Query	查 周一 到 武汉 最快 的 卧铺票	9
到城南中学做几路用倒车吗	Travel-Query	到 城南 中学 做 几路 用 倒车 吗	9
怎么从当前位置出发到嘉兴乌镇啊	Travel-Query	怎么 从 当前 位置 出发 到 嘉兴 乌镇 啊	9
加州去纽约飞机票查一下？	Travel-Query	加州 去 纽约 飞机票 查 一下 ？	9
我要知道广州飞北京的机票还有吗	Travel-Query	我要 知道 广州 飞 北京 的 机票 还有 吗	9
告诉我怎么去世纪花园A区	Travel-Query	告诉 我 怎么 去 世纪 花园 A 区	9
我想让你帮我看看到西湖的轮船多少钱一张票	Travel-Query	我 想 让 你 帮 我 看看 到 西湖 的 轮船 多少 钱 一张 票	9
告诉我11点有没有北京来海口的飞机吗	Travel-Query	告诉 我 11 点 有没有 北京 来 海口 的 飞机 吗	9
有没有本周日去绍兴的火车呢	Travel-Query	有没有 本周 日去 绍兴 的 火车 呢	9
能否告诉我是不是厦门飞北京的飞机已经起飞了呢	Travel-Query	能否 告诉 我 是不是 厦门 飞 北京 的 飞机 已经 起飞 了 呢	9
飞往洛杉矶的航班儿童节有票不	Travel-Query	飞往 洛杉矶 的 航班 儿童节 有票 不	9
现在可以订国庆节去北京的机票了吗	Travel-Query	现在 可以 订 国庆节 去 北京 的 机票 了 吗	9
查一下明天早上到成都东的火车票	Travel-Query	查 一下 明天 早上 到 成都 东 的 火车票	9
能否帮我看看泉州开过来的高铁哪天才有	Travel-Query	能否 帮 我 看看 泉州 开 过来 的 高铁 哪 天才 有	9
规划到昝扎村的最短的路	Travel-Query	规划 到 昝扎村 的 最 短 的 路	9
能不能告诉我如何自驾车去新疆呢	Travel-Query	能 不能 告诉 我 如何 自驾车 去 新疆 呢	9
立刻告诉我1点有飞香格里拉的飞机吗	Travel-Query	立刻 告诉 我 1 点有 飞 香格里拉 的 飞机 吗	9
还有今儿到泰安的火车票吗	Travel-Query	还有 今儿 到 泰安 的 火车票 吗	9
告诉我鲁迅故居走路怎么去啊	Travel-Query	告诉 我 鲁迅故居 走路 怎么 去 啊	9
马上给我说一下明天有飞武汉的飞机吗	Travel-Query	马上 给 我 说 一下 明天 有飞 武汉 的 飞机 吗	9
查找查找还有去湖南哪里的大巴车票	Travel-Query	查找 查找 还有 去 湖南 哪里 的 大巴车 票	9
我想订三张明天早上飞包头的机票靠窗的	Travel-Query	我想订 三张 明天 早上 飞 包头 的 机票 靠窗 的	9
快说一下明天有去枣庄的特快吗	Travel-Query	快 说 一下 明天 有 去 枣庄 的 特快 吗	9
自驾车去拉萨的应该走哪条国道	Travel-Query	自驾车 去 拉萨 的 应该 走 哪条 国道	9
中山去东莞需要坐火车吗？	Travel-Query	中山 去 东莞 需要 坐火车 吗 ？	9
现在马上就让我知道去温州的客车是几点的呀	Travel-Query	现在 马上 就让 我 知道 去 温州 的 客车 是 几点 的 呀	9
查看一下北京飞布达佩斯的飞机哪天才有呀	Travel-Query	查看 一下 北京 飞 布达佩斯 的 飞机 哪 天才 有 呀	9
后天有成都开往重庆的大巴吗	Travel-Query	后天 有 成都 开往 重庆 的 大巴 吗	9
快点儿查我要去妇幼保健院	Travel-Query	快点儿 查 我 要 去 妇幼保健 院	9
你给我订几张海口到北京的机票	Travel-Query	你 给 我订 几张 海口 到 北京 的 机票	9
我想知道大连去往温州的动车是11点的吗	Travel-Query	我 想 知道 大连 去往 温州 的 动车 是 11 点 的 吗	9
我星期四想去纳木错，看看汽车票是否还有	Travel-Query	我 星期四 想 去 纳木错 ， 看看 汽车票 是否 还有	9
帮我找到到茶店子站的开车路线	Travel-Query	帮 我 找到 到 茶 店子 站 的 开车 路线	9
我想知道是不是珠海到东莞的大巴到站了没有呢	Travel-Query	我 想 知道 是不是 珠海 到 东莞 的 大巴 到 站 了 没有 呢	9
告诉我知道1点有北京飞大阪的飞机吗	Travel-Query	告诉 我 知道 1 点有 北京 飞 大阪 的 飞机 吗	9
查询一下然后让我知道飞底特律的飞机是今天的吗	Travel-Query	查询 一下 然后 让 我 知道 飞 底特律 的 飞机 是 今天 的 吗	9
看一看28号到杭州的飞机	Travel-Query	看一看 28 号 到 杭州 的 飞机	9
我想我需要知道去往潮州的动车是13点的吗	Travel-Query	我 想 我 需要 知道 去往 潮州 的 动车 是 13 点 的 吗	9
赶紧看看大连飞武汉的飞机起飞了吗	Travel-Query	赶紧 看看 大连 飞 武汉 的 飞机 起飞 了 吗	9
开车回家怎么走才不绕远呢	Travel-Query	开车 回家 怎么 走 才 不 绕远 呢	9
速度的让我知道如何从家骑车去学校	Travel-Query	速度 的 让 我 知道 如何 从家 骑车去 学校	9
查查看厦门飞往悉尼的航班后天有票不	Travel-Query	查 查看 厦门 飞往 悉尼 的 航班 后天 有票 不	9
我和妈妈明天一起坐飞机去深圳，帮我查一下票	Travel-Query	我 和 妈妈 明天 一起 坐飞机 去 深圳 ， 帮 我查 一下 票	9
快告诉我还有去福建哪里的高铁	Travel-Query	快 告诉 我 还有 去 福建 哪里 的 高铁	9
看看是不是哈尔滨开往沈阳的复兴号进站了呢	Travel-Query	看看 是不是 哈尔滨 开往 沈阳 的 复兴号 进站 了 呢	9
去往广州的大客车发车了没	Travel-Query	去往 广州 的 大客车 发车 了 没	9
到株洲还有火车票吗？	Travel-Query	到 株洲 还有 火车票 吗 ？	9
